Coefs,StdErr,pValue,tStat,R2,adjR2,Event,Security,RegressVar,nObs
-0.000529094601444058,0.00155678100507284,0.73395857013389,-0.339864502277442,-0.00449378987589411,-0.00449378987589411,University of Michigan Sentiment,SVENY01,SurpriseZscore,142
0.743768189415573,0.58227928594334,0.201482500391235,1.27733925518337,-0.0155356563060731,-0.0155356563060731,CPI MoM,SVENY01,SurpriseZscore,84
4.41506675431201,0.03667533369215,0,120.382456268067,0.0675520565404878,0.0675520565404878,FOMC Rate Decision,SVENY01,SurpriseZscore,52
0.456655904190867,0.268309647875717,0.0887603404449797,1.70197347656464,-0.00590094624439996,-0.00590094624439996,GDP Annualized QoQ,SVENY01,SurpriseZscore,89
-0.000283757029327767,0.00140747661846819,0.840224033102094,-0.201606922349154,-0.00944181712744707,-0.00944181712744707,Initial Jobless Claims,SVENY01,SurpriseZscore,357
-0.000736131686434565,0.00318723819632405,0.81734413385679,-0.23096224414089,-0.00241944018464912,-0.00241944018464912,ISM Manufacturing,SVENY01,SurpriseZscore,49
0.00111078279445474,0.002128632521099,0.60178919516239,0.521829288730987,-0.00141745523983583,-0.00141745523983583,Change in Non-farm Payrolls,SVENY01,SurpriseZscore,83
0.895262240373787,0.502401118908362,0.0747546049747023,1.78196705118621,0.053700323233119,0.0537003232331191,PCE Core Deflator MoM,SVENY01,SurpriseZscore,39
0.446339982365612,0.314234568931029,0.155490151083533,1.42040382089082,0.0543604085060048,0.0543604085060048,Retail Sales Advance MoM,SVENY01,SurpriseZscore,55
-0.0222873937602291,0.242919204825906,0.926898120513346,-0.091748175185251,-0.00511115024735087,-0.00511115024735087,Unemployment Rate,SVENY01,SurpriseZscore,82
-0.00225449267922581,0.001868246730508,0.227531336750478,-1.20674247272082,0.00370237405718032,0.00370237405718032,University of Michigan Sentiment,SVENY05,SurpriseZscore,142
0.633555435555456,0.610033030492378,0.299009774422381,1.03855923185683,0.00665972647557711,0.006659726475577,CPI MoM,SVENY05,SurpriseZscore,84
1.90542441060001,0.743186487927857,0.0103515970585635,2.56385771478797,0.0140730688012556,0.0140730688012556,FOMC Rate Decision,SVENY05,SurpriseZscore,52
0.401537422167011,0.366452559259202,0.273191742376739,1.09574189624636,-0.00497151186256883,-0.00497151186256883,GDP Annualized QoQ,SVENY05,SurpriseZscore,89
-0.000813086447186575,0.00129403837040931,0.529786103546386,-0.628332563994522,0.00102024628608144,0.00102024628608133,Initial Jobless Claims,SVENY05,SurpriseZscore,357
-0.000674458756431773,0.0038823282752455,0.862081330636682,-0.173725328878615,-0.0129180204030399,-0.0129180204030399,ISM Manufacturing,SVENY05,SurpriseZscore,49
0.00334015429099974,0.00298716782362799,0.263495417152134,1.11816760497341,0.0162937385542614,0.0162937385542614,Change in Non-farm Payrolls,SVENY05,SurpriseZscore,83
0.747478591676487,0.526826333823423,0.155947707112496,1.41883300755239,-0.0067447984257798,-0.0067447984257798,PCE Core Deflator MoM,SVENY05,SurpriseZscore,39
0.344383581045508,0.427526273454546,0.420516138636686,0.805526121851603,0.0182252686441554,0.0182252686441555,Retail Sales Advance MoM,SVENY05,SurpriseZscore,55
-0.203747074032263,0.249145855559931,0.413481499203823,-0.817782312992368,0.00389700266440052,0.00389700266440052,Unemployment Rate,SVENY05,SurpriseZscore,82
-0.00225857345577892,0.00174548567339212,0.195682243123928,-1.29395129974896,0.00227179408522427,0.00227179408522427,University of Michigan Sentiment,SVENY10,SurpriseZscore,142
0.494607753601865,0.537553320604851,0.357515699283374,0.920109195949781,0.0148451015897162,0.0148451015897162,CPI MoM,SVENY10,SurpriseZscore,84
-0.792862171848016,0.566207148238883,0.161422283798988,-1.4003040659485,-0.00201785520654818,-0.00201785520654818,FOMC Rate Decision,SVENY10,SurpriseZscore,52
0.354358285905978,0.352006267788758,0.31408773465377,1.00668175067448,-0.000894351890972533,-0.000894351890972533,GDP Annualized QoQ,SVENY10,SurpriseZscore,89
-0.000428218501733778,0.00102630034662259,0.676499346140254,-0.417244818383806,0.000434984516318404,0.000434984516318404,Initial Jobless Claims,SVENY10,SurpriseZscore,357
-0.00155817455425793,0.00371304703522682,0.674742264998023,-0.419648482627622,0.00199158019087653,0.00199158019087653,ISM Manufacturing,SVENY10,SurpriseZscore,49
0.0037529090406242,0.00275035604845847,0.172404740948344,1.36451752954955,0.0272851863615626,0.0272851863615625,Change in Non-farm Payrolls,SVENY10,SurpriseZscore,83
0.321512961392302,0.458007321149602,0.482690298937986,0.701982144270756,-0.0295610249717582,-0.0295610249717582,PCE Core Deflator MoM,SVENY10,SurpriseZscore,39
0.203447465344052,0.382164603596605,0.594479733140172,0.532355596068759,-0.00102380726543849,-0.00102380726543849,Retail Sales Advance MoM,SVENY10,SurpriseZscore,55
-0.140071953745213,0.233291356445106,0.548228768269976,-0.600416388672217,0.00241232311328476,0.00241232311328476,Unemployment Rate,SVENY10,SurpriseZscore,82
