Estimate,SE,tStat,pValue,Event
1368.61605478784,476.492817585904,2.87227006216332,0.00444475469546143,CPUPXCHG Index
-404.705893107499,72.1828941272116,-5.60667313220033,5.69669761157659e-08,USURTOT Index
147.633020476889,150.768553245297,0.979203005527911,0.330586494821613,FDIDSGMO Index
1227.80665375997,419.482924018699,2.92695264445435,0.00403695280689802,PCE CMOM Index
8.07848190442438,46.328567726909,0.174373659726419,0.861720050305178,GDP CQOQ Index
9.94123320703937,54.3983155623495,0.182748916106512,0.855314044971007,RSTAXAG% Index
0.00309624348396453,0.000430331722826283,7.19501565822149,8.08806577063515e-12,NFP TCH Index
0.0394236660076199,0.0204734145256018,1.92560288164541,0.0562881962324712,EMPRGBCI Index
0.0195417879029877,0.070204534841175,0.278355065626422,0.780981491224451,USTBTOT Index
-1640.04081348486,831.106897176453,-1.97332114443596,0.0501922863340058,FDTR Index
